Substance_id,Name
510,Fluticasone Furoate
511,Bisacodyl
512,Isoflurane
513,Escin
514,"Heparin Sodium, Diethylamine Salicylate, Escin"
515,"Dry Extract From Horse-Chestnut Equivalent To 1.1 - 2.5 G Fresh Seeds Corresponding To 50 Mg Aescin, Extraction Solvent: Ethanol 68% (V/V)"
516,Aesculus Hippocastanum L. Seed Dry Extract
517,"Hippocastani Corticis Extractum Siccum, Lidocaine Hydrochloride"
518,Aesculus Hippocastanum D2
519,"Arnica Montana Dil D2, Collinsonia Canadensis Dil. D1, Aesculus Hippocastanum Dil. D1, Carduus Marianus Dil. D1, Calcium Fluoratum Dil. D6"
520,"Aesculus Hippocastanum E Semine La 25% Sicc. (Hab, Vs. 12m), Borago Officinalis Ex Herba La 20% (Hab, Vs. 12c), Prunus Spinosa E Fructibus La 25% (Hab, Vs. 12o), Quercus Robur/Petraea E Cortice, Decoctum La 10% (Hab, Vs. 12k), Solidago Virgaurea Ex Herba La 20% (Hab, Vs. 12c)"
521,"Vipera Berus Dil. D12, Placenta Totalis Suis D30, Pulsatilla Pratensis Dil. D30, Aesculus Hippocastanum Dil. D30, Atropa Bella-Donna Dil. D12, Silybum Marianum Dil. D12, Calcium Fluoratum Dil. D30, Secale Cornutum Dil. D30, Daphne Mezereum Dil. D12, Hamamelis Virginiana Dil. D6"
522,"Aesculus Hippocastanum Dil. D12, Aesculus Hippocastanum Dil. D200, Aesculus Hippocastanum Dil. D30"
523,"Aesculus Hippocastanum Dil. D6, Secale Cornutum Dil. D8, Silybum Marianum Dil. D12, Hamamelis Virginiana Dil. D6"
524,"Dry Extract Of Horse-Chestnut Corresponding To 21 Mg Of Triterpene Glycosides, Expressed As Protoaescigenin: Extraction Solvent: Ethanol 50% (M/M)"
525,"Aesculus Seed Dry Extract, Standardised"
526,"Dry Extract Of Horse Chestnut, Standardised (Der 5-7:1), Adjusted To 12.5 Mg Of Triterpene Glycosides Calculated As Protoaescigenin, Extraction Solvent: Ethanol 50% (M/M)"
527,"Nicotiana Tabacum Dil D6, Aesculus Hippocastanum Dil. D6, Potentilla Anserina Dil. D6, Cuprum Aceticum Dil. D6, Veratrum Album Dil. D6, Secale Cornutum Dil. D6"
528,Lauromacrogol 400
529,Ethyl Chloride
530,Voriconazole
531,Fosfomycin Trometamol
532,Afatinib Dimaleate
533,Afatinib
534,"Ascorbic Acid, Paracetamol, Acetylsalicylic Acid"
535,"Paracetamol, Acetylsalicylic Acid"
536,Fluoxetine
537,Paroxetine
538,Metamizole Sodium Monohydrate
539,Apremilast
540,Metoclopramide Hydrochloride
541,Metoclopramide Hydrochloride Monohydrate
542,Aflibercept
543,Cefixime Trihydrate
544,Dexamethasone Phosphate
545,Triflusal
546,Sertraline
547,Alclometasone Dipropionate
548,Fluconazole
549,Mirtazapine
550,"Eupatorium Perfoliatum D4, Baptisia Tinctoria D4, Ferrum Phosphoricum D8, Gelsemium Sempervirens D6, Aconitum Napellus D6"
551,"Euphorbium D6, Hydrargyrum Biiodatum D12, Luffa Operculata D12, Pulsatilla Pratensis D6, Sinapis Nigra D2"
552,"Sarcolacticum Acidum D12, Aconitum Napellus D6, Gentiana Lutea D1, Bryonia Cretica D6, Ferrum Phosphoricum D12"
553,"Sarcolacticum Acidum D12, Bryonia D6, Aconitum Napellus D6, Gentiana Lutea D1, Ferrum Phosphoricum D12"
554,"Bryonia D6, Aconitum Napellus D6, Gentiana Lutea D1, Ferrum Phosphoricum D12, Acidum Lacticum D12"
555,"Lachesis D 12, Mercurius Solubilis Hahnemanni D12, Phytolacca Americana D6, Atropa Bella-Donna D6, Salvia Officinalis D1"
556,Fluphenazine Decanoate
557,A/Turkey/Turkey/1/05 (H5n1)-Like Strain (Nibrg-23)
558,Alprazolam
559,Theophylline Anhydrous
560,Fosfomycin
561,Theophylline
562,"Levomenthol, Boric Acid, Resorcinol, Thymol"
563,Methotrexate
564,Lonoctocog Alfa
565,"Zinc Sulphate, Lidocaine Hydrochloride"
566,"Benzalkonium Chloride, Hydrocortisone Hydrogen Succinate"
567,Fulvestrant
568,Atomoxetine
569,Atomoxetine Hydrochloride
570,Vamorolone
571,Pentoxifylline
572,Tenofovir Disoproxil
573,Nintedanib
574,"Argentum Metallicum Praeparatum Dil. D6 Aquos., Aspidium Filix-Mas, Spora Dil. D3, Conchae Dil. D7 Aquos., Amanita Muscaria Dil. D8, Phosphorus Dil. D6"
575,"Aspidium Filix-Mas, Spora Dil. D3, Argentum Metallicum Praeparatum Dil. D6, Conchae Dil. D7, Amanita Muscaria Dil. D8, Phosphorus Dil. D6"
576,Vildagliptin
577,"Metformin Hydrochloride, Vildagliptin"
578,Meropenem Anhydrous
579,Meropenem
580,Tirofiban Hydrochloride Monohydrate
581,Levofloxacin
582,Ticagrelor
583,Dantrolene Sodium
584,"Ispaghula Seed, Ispaghula Husk"
585,"Plantago Ovata Forsk (Seed), Ispaghula Husk"
586,"Ispaghula Seed, Cassia Angustifolia Vahl. (Polvo De Frutos)"
587,"Ispaghula Seed, Ispaghula Husk, Senna Pods"
588,"Ispaghula Seed, Senna Pods, Tinnevelly, Ispaghula Husk"
589,"Senna Pods, Tinnevelly, Ispaghula Husk, Plantaginis Ovatae Semen"
590,"Senna Pods, Tinnevelly, Plantago Ovata Forsk(Seed), Ispaghula Husk"
591,Trihexyphenidyl Hydrochloride
592,"Cinnarizine, Dimenhydrinate"
593,Lactose Monohydrate
594,Meloxicam
595,"Dry Extract From Agnus Castus Fruit (7-13:1), Extraction Solvent: 60% M/M"
596,"Dry Extract From Chaste Tree Fruits (7-11:1), Extraction Solvent: Ethanol 70% (V/V)"
597,"Agnus Castus Ø, Pulsatilla Trit D3, Rosmarinus Officinalis Trit D2, Apis Mellifica Trit D3"
598,"Dry Extract From Agnus Castus Fruit Equivalent To 23.4-31.2 Mg Of Fruit, Extraction Solvent: Ethanol 75% (V/V)"
599,Agnus Castus Fruit Dry Extract (10-16:1)
600,Vitex Agnus-Castus Mother Tincture
601,"Cimicifuga Racemosa Dil. D 2, Zincum Valerianicum Dil. D3, Agnus Castus Ø, Pulsatilla Dil. D4"
602,"Dry Extract From Chaste Tree Fruits (7-13:1), Extraction Solvent: Ethanol 60% (M/M)"
603,Agomelatine
604,Progesterone
605,Agomelatine Citric Acid
606,Lansoprazole
607,Levomethadone Hydrochloride
608,Testosterone Isobutyrate
609,"Ferrum Sidereum D10, Aurum Metallicum D10"
610,Clopidogrel Hydrogen Sulfate
611,Minoxidil
612,"Agropyron Repens E Radice Ferm 33c Dil. D3 (Hab, Vs. 33c), Kalium Carbonicum E Cinere Fagi Silvaticae Dil. D9 Aquos. (Hab, Vs. 5b), Taraxacum Officinale E Planta Tota Ferm 34c Dil. D4 (Hab, Vs. 34c), Zinnober Dil. D6"
613,"Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride, Paracetamol"
614,"Coriandrum Sativum, Hyssopus Officinalis, Matricaria Recutita, Tila Tomentosa, Melissa Officinalis, Angelica Archangelica Root, Lemon Verbena, Nutmeg, Cinnamomum Zeylanicum"
615,Hydrogen Peroxide
616,Meclozine Hydrochloride
617,Ethanol (96 Per Cent)
618,Oxaceprol
619,Desogestrel
620,Brinzolamide
621,"Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride, Ascorbic Acid, Paracetamol"
622,Rasagiline
623,"Phenylephrine Hydrochloride, Ascorbic Acid, Paracetamol"
624,Lactose Anhydrous
625,"Acidum Arsenicosum Dil. D6, Silybum Marianum D15, Cinchona Pubescens Spag. Peka D6, Glechoma Hederacea Spag. Peka D6, Grindelia Robusta Spag. Peka D6, Ceanothus Americanus D4, Amanita Muscaria D4, Natrium Chloratum D12"
626,Human Coagulation Factor Ix
627,Erenumab
628,"Dienogest, Estradiol Valerate"
629,Estradiol Valerate
630,Placebo
631,Oxygen
632,"Artemether, Lumefantrine"
633,"Budesonide, Formoterol Fumarate Dihydrate"
634,"Budesonide, Formoterol Fumarate Dihydrate Ph.Eur."
635,Ciclesonide
636,"Fluticasone Propionate, Salmeterol Xinafoate"
637,"Fluticasone, Salmeterol"
638,"Salmeterol Xinafoate, Fluticasone"
639,"Allergen Extract From Pollen Of Dactylis Glomerata, Anthoxanthum Odoratum, Lolium Perenne, Poa Pratensis And Phleum Pratense"
640,Benzododecinium Bromide 10% Solution
641,Fremanezumab
642,Bromazepam
643,Polihexanide
644,"Niraparib, Abiraterone Acetate"
645,Quetiapine
646,Verapamil Hydrochloride
647,Biperiden Hydrochloride
648,Biperiden Lactate
649,Latanoprost
650,"Timolol Maleate, Latanoprost"
651,Lorazepam
652,"Ethinylestradiol, Gestodene"
653,Trifarotene
654,Clonazepam
655,"Carbo Vegetabilis, Caraway Oil, Bitter Fennel Fruit Oil, Amethyst, Betula Pendula Ferm 34e Ø, Cochlearia Officinalis Ex Herba Ferm 33b Ø (Hab, Vs. 33b), Fucus Vesiculosus E Planta Tota Ferm 51 Ø (Hab, Vs. 51), Fumaria Officinalis Ex Herba Ferm 33c Ø (Hab, Vs. 33c), Graphites Dil. D11 Aquos., Juniperus Communis E Fructibus Ferm 35a Ø (Hab, Vs. 35a), Oxalis Acetosella E Planta Tota Ferm 34b Ø (Hab, Vs. 34b), Rhamnus Frangula E Cortice Ferm 33e Ø (Hab, Vs. 33e), Rosa E Floribus Ferm Cum Ferro Ø (Hab, Vs. 37a), Tropaeolum Majus Ex Herba Ferm 33b Ø (Hab, Vs. 33b), Urtica Dioica E Planta Tota Ferm 33c Ø (Hab, Vs. 33c), Viola Tricolor Ex Herba Ferm 33e Ø (Hab, Vs. 33e)"
656,"Clindamycin, Benzoyl Peroxide"
657,"Sulfur Dil. D6, Pulsatilla Dil. D4, Rhus Toxicodendron Dil. D6"
658,"Zinc Oxide, Ichthammol"
659,"Benzoyl Peroxide, Hydrous"
660,Clindamycin Hydrochloride
661,"Tropaeolum Majus Ex Herba La 20% (Hab, Vs. 12c), Aesculus Hippocastanum E Cortice, Decoctum La 10% (Hab, Vs. 12k), Anthyllis Vulneraria Ex Herba La 20% (Hab, Vs. 12c), Bellis Perennis Ex Herba La 20% (Hab, Vs. 12c), Calendula Officinalis E Floribus La 20% (Hab, Vs. 12c), Cutis Feti Bovis Gl Dil. D5 (Hab, Vs. 41b), Echinacea Pallida Ex Herba La 20% (Hab, Vs. 12c), Funiculus Umbilicalis Bovis Gl Dil. D5 (Hab, Vs. 41b), Glandula Suprarenalis Bovis Gl Dil. D5 (Hab, Vs. 41a), Placenta Bovis Gl Dil. D5 (Hab, Vs. 41b)"
662,Sodium Bituminosulfonate Light
663,"Sodium Bituminosulfonate Light, Salicylic Acid"
664,Nabumetone
665,"Cafedrine Hydrochloride, Theodrenaline Hydrochloride"
666,Glycopyrronium Bromide
667,Axitinib
668,Retinol Palmitate
669,"Amoxicillin Sodium, Clavulanic Acid"
670,"Amoxicillin Trihydrate, Potassium Clavulanate"
671,Imiquimod
672,Fluticasone Propionate
673,Amisulpride
674,Isopropyl Alcohol
675,"Cola Dil. D2, Camphora D3, Crataegus Mother Tincture, Kalium Carbonicum Dil. D3"
676,"Zingiber Officinale D3, Solidago Virgaurea Mother Tincture, Pulsatilla Pratensis D4, Acidum Benzoicum E Resina D4, Acidum Nitricum D4, Apis Mellifica D3, Lytta Vesicatoria D4, Populus Tremuloides D2"
677,"Acidum Benzoicum E Resina Dil. D4, Lytta Vesicatoria Dil. D 4, Populus Tremuloides Spag. Peka D2, Pulsatilla Pratensis Spag. Peka D4, Zingiber Officinale D3, Solidago Virgaurea Mother Tincture, Acidum Nitricum D4, Apis Mellifica Dil. D3"
678,Inosine Pranobex
679,"Palonosetron, Fosnetupitant"
680,"Palonosetron, Netupitant"
681,"Formoterol Fumarate Dihydrate, Beclometasone Dipropionate Anhydrous"
682,5-Aminolevulinic Acid
683,Sodium Cromoglicate
684,"Ramipril, Amlodipine Besilate"
685,Allantoin
686,"Dexpanthenol, Allantoin"
687,Rivastigmine
688,"Senna Pods, Tinnevelly, Sennae Folium"
689,"Aloe Juice Dried, Powdered, Frangulae Corticis Extractum Siccum"
690,Betamethasone Sodium Phosphate
691,Cilostazol
692,"St. John's Wort Dry Extract (3.5-6.0:1), Extraction Solvent: Ethanol 60% (M/M)"
693,Albendazole
694,"Amylmetacresol, 2,4 Dichlorobenzyl Alcohol"
695,Bromhexine Hydrochloride
696,Labetalol Hydrochloride
697,Apis Mellifera Venom
698,Wasp Venom
699,Clotrimazole
700,"Candida Albicans E Volumine Cellulae (Lyophil., Steril.) D3"
701,"Candida Albicans E Volumine Cellulae (Lyophil., Steril.) D4"
702,"Candida Albicans E Volumine Cellulae (Lyophil., Steril.) D5"
703,Lisinopril Anhydrous
704,Human Serum Albumin
705,"Olmesartan Medoxomil, Amlodipine"
706,"Olmesartan Medoxomil, Amlodipine, Hydrochlorothiazide"
707,Human Albumin Solution
708,Policresulen
709,Pemetrexed Diacid Monohydrate
710,Human Plasma Protein
711,Iodinated (125i) Human Serum Albumin
712,Proxymetacaine Hydrochloride
713,"Trometamol Citrate, Anhydrous Disodium Citrate, Dipotassium Hydrogen Citrate"
714,Clonidine Hydrochloride
715,"Allii Sativi Extractum, Echinaceae Purpureae Herbae"
716,Alfuzosin Hydrochloride
717,2-Propanol (Ph. Eur.)
718,"Iodine, Potassium Iodide"
719,"Cetylpyridinium Chloride, Ethanol (96 Per Cent)"
720,"Cetylpyridinium Chloride, Ethanol 70% (V/V)"
721,Atropine Sulfate
722,Ethanol 70 %
723,"Ethanol, Tartrazine, Camphor, Synthetic"
724,Ethanol 70% (V/V)
725,Sodium Oleate
726,Simvastatin
727,"Ethanol (96 Per Cent), 1-Propanol"
728,Rosuvastatin
729,Sodium Oxybate
730,"Altizide, Spironolactone"
731,"Hydrochlorothiazide, Spironolactone"
732,Potassium Canrenoate
733,Spironolactone
734,"Amlodipine, Perindopril Arginine"
735,Eplerenone
736,Paliperidone
737,Warfarin Sodium
738,"Framycetin Sulfate, Triamcinolone Acetonide"
739,"Chlortalidone, Spironolactone"
740,Methyldopa
741,Methyldopa Sesquihydrate
742,Lormetazepam
743,"Timolol, Travoprost"
744,Laronidase
745,Alectinib Hydrochloride
746,"Carbidopa, Levodopa"
747,Alendronate Sodium (Ph. Eur.)
748,"Alendronate Sodium Trihydrate, Cholecalciferol Concentrate (Powder Form)"
749,"Refined And Standardized Dry Extract Of Milk Thistle Fruit (24-27:1), Extraction Solvent: Acetone And Water (95:5)"
750,"Phenobarbital, Anhydrous Caffeine"
751,Fexofenadine Hydrochloride
752,"Betamethasone Valerate, Fluocinolone Acetonide"
753,"Antazoline Phosphate, Naphazoline Hydrochloride"
754,Levocetirizine Dihydrochloride
755,Rupatadine
756,Loratadine
757,Mometasone Furoate
758,Dimetindene Maleate
759,Donepezil Hydrochloride Monohydrate
760,Alfacalcidol
761,Letrozole
762,Isoprenaline Hydrochloride
763,Isoprenaline Sulfate
764,Cytarabine
765,Alpha Amylase
766,"Betamethasone Sodium Phosphate, Naphazoline Nitrate, Tetracycline Hydrochloride"
767,Ceftazidime
768,Human Alpha1-Proteinase Inhibitor
769,Terazosin
770,Nitrous Oxide
771,Hydrocortisone Butyrate
772,Diclofenac Diethylamine
773,"Betamethasone Sodium Phosphate, Chloramphenicol, Colistimethate Sodium, Tetracycline"
774,Cefaclor
775,Cefaclor Monohydrate
776,Alfentanil Hydrochloride
777,Alfentanil
778,Betahistine Dihydrochloride
779,Bioactive Concentrate Of Small Marine Fish
780,"Bioactive Concentrate Of Small Marine Fish, Rosemary Oil"
781,Alimemazine Tartrate
782,Alfuzosin
783,"Diethylamine Salicylate, Myrtecaine Lauryl Sulfate"
784,"Myrtecaine, Diethylamine Salicylate"
785,"Myrtecaine, Salicylic Acid, Diethylamine"
786,"Salicylic Acid, Diethylamine"
787,"Ascorbic Acid, Paracetamol, Codeine Phosphate Hemihydrate"
788,"Metamizole Sodium Monohydrate, Pitofenone Hydrochloride, Fenpiverinium Bromide"
789,"Metamizole Sodium Monohydrate, Pitofenone Hydrochloride"
790,"Pitofenone Hydrochloride, Metamizole Sodium"
791,"Paracetamol, Caffeine"
792,Metamizole Magnesium
793,Clonixin Lysinate
794,"Menthol, Guaiacol, Methyl Salicylate"
795,"Sodium Hydrogen Carbonate, Sodium Alginate"
796,"Mephenesin, Hydroxyethyl Salicylate, Methyl Nicotinate"
797,"Menthol, Camphor, Turpentine Oil"
798,"Paracetamol, Codeine Phosphate Hemihydrate"
799,"Paracetamol, Codeine Phosphate"
800,"Ibuprofen, Caffeine"
801,Drotaverine Hydrochloride
802,Goserelin
803,Metamizole Sodium
804,"Drotaverine Hydrochloride, Metamizole Sodium, Caffeine"
805,"Tramadol Hydrochloride, Paracetamol"
806,Concizumab
807,"Chlorphenamine Maleate, Ascorbic Acid, Paracetamol"
808,Duloxetine
809,Alimemazine
810,Pemetrexed
811,Alitretinoin
812,Pitavastatin
813,"Cyproterone Acetate, Ethinylestradiol"
814,Indometacin
815,"Apis Mellifera (801), Aluminium Hydroxide"
816,"Felis Domesticus (555), Aluminium"
817,Apis Mellifera (801)
818,Alternaria Alternata (402)
819,Arachis Hypogaea (762)
820,Aspergillus Fumigatus (405)
821,Bos Spp. (713)
822,Cancer Pagurus (729)
823,Clupea Harengus (725)
824,Pandalus Borealis (731)
825,Prunus Dulcis (764)
826,Triticum Aestivum (779)
827,Histamine Dihydrochloride
828,Betaine Citrate
829,"Potassium Hydrogen Carbonate, Sodium Hydrogen Carbonate, Sodium Citrate Ph. Eur."
830,Sodium Hydrogen Carbonate
831,"Sodium Hydrogen Carbonate, Citric Acid Anhydrous, Acetylsalicylic Acid"
832,"Chlorhexidine Dihydrochloride, Triamcinolone Acetonide"
833,"Betula Verrucosa (108), Aluminium"
834,"Dermatophagoides Farinae (504), Dermatophagoides Pteronyssinus (503), Aluminium"
835,"Dermatophagoides Pteronyssinus (503), Aluminium"
836,"Phleum Pratense (225), Aluminium"
837,"Phleum Pratense (225), Arrhenatherum Elatius (205), Dactylis Glomerata (214), Festuca Pratensis (218), Lolium Perenne (223), Poa Pratensis (228), Secale Cereale (231), Aluminium"
838,"Vespula Spp. (802), Aluminium Hydroxide"
839,Melphalan
840,Melphalan Hydrochloride
841,Vespula Spp. (802)
842,Ambrosia Artemisiifolia (302)
843,Chenopodium Album (322)
844,Cladosporium Herbarum (417)
845,Gallus Spp. (701)
846,Glycine Max (778)
847,Plantago Lanceolata (342)
848,Platanus Acerifolia (132)
849,Prunus Persica (613)
850,Artemisia Vulgaris (312)
851,Betula Verrucosa (108)
852,Canis Familiaris (553)
853,Dermatophagoides Farinae (504)
854,Dermatophagoides Pteronyssinus (503)
855,Felis Domesticus (555)
856,Phleum Pratense (225)
857,"Chlorhexidine Dihydrochloride, Dexpanthenol, Alphatocopherol Acetate, Vitamin A Concentrate (Oily Form), Synthetic"
858,"Phenylephrine Hydrochloride, Guaifenesin, Paracetamol"
859,"Diclofenac Sodium, Heparin Sodium"
860,"Diphenhydramine Hydrochloride, Lidocaine Hydrochloride Monohydrate"
861,Frovatriptan
862,Diphenhydramine Hydrochloride
863,"Euphrasia 3c D6, Argentum Nitricum D6, Sabadilla D6, Apis Mellifica D6"
864,"Acidum Formicicum Dil D6, Acidum Arsenicosum Dil. D8, Cuprum Metallicum Dil. D6"
865,Levocabastine
866,"Thryallis Glauca D4, Luffa Operculata D6, Schoenocaulon Officinale D4, Cardiospermum Halicacabum D4"
867,"Apis Mellifica Dil. D4, Acidum Formicicum Dil. D 4, Hydrocotyle Asiatica D3, Cardiospermum Dil. D2, Galphimia Glauca Dil. D3, Luffa Operculata Dil. D4"
868,Mometasone Furoate Monohydrate
869,"Aralia Racemosa D3, Acidum Arsenicosum D6, Apis Mellifica D3"
870,Chloropyramine Hydrochloride
871,"Chlorphenamine Maleate, Sodium Cromoglicate"
872,Ketotifen Hydrogen Fumarate
873,"Aluminium Hydroxide, Orchard Grass Pollen Allergoid, Chemically Modified, Meadow Fescue Pollen Allergoid, Chemically Modified, Kentucky Blue Grass Pollen Allergoid, Chemically Modified, Velvet Grass Pollen Allergoid, Chemically Modified, Rye Grass Pollen Allergoid, Chemically Modified, Timothy Grass Pollen Allergoid, Chemically Modified"
874,"Orchard Grass Pollen Allergoid, Chemically Modified, Meadow Fescue Pollen Allergoid, Chemically Modified, Kentucky Blue Grass Pollen Allergoid, Chemically Modified, Velvet Grass Pollen Allergoid, Chemically Modified, Rye Grass Pollen Allergoid, Chemically Modified, Timothy Grass Pollen Allergoid, Chemically Modified"
875,"Betula, Corylus Avellana, Alnus, Aluminium Hydroxide"
876,"Betula, Corylus Avellana, Alnus, Aluminium Hydroxide, Beech"
877,"Artemisia Vulgaris, Aluminium Hydroxide"
878,"Betula, Aluminium Hydroxide"
879,"Alnus, Aluminium Hydroxide"
880,"Corylus Avellana, Alnus, Aluminium Hydroxide"
881,"Triticum Aestivum, Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis, Secale Cereale, Oat, Hordeum Vulgare"
882,"Aluminium Hydroxide, Wall Pellitory"
883,"Aluminium Hydroxide, Rye Pollen Allergoid, Chemically Modified, Orchard Grass Pollen Allergoid, Chemically Modified, Meadow Fescue Pollen Allergoid, Chemically Modified, Kentucky Blue Grass Pollen Allergoid, Chemically Modified, Velvet Grass Pollen Allergoid, Chemically Modified, Rye Grass Pollen Allergoid, Chemically Modified, Timothy Grass Pollen Allergoid, Chemically Modified"
884,"Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis, Secale Cereale"
885,"Aluminium Hydroxide, Rye Pollen Allergoid, Chemically Modified, Orchard Grass Pollen Allergoid, Chemically Modified, Mugwort Pollen Allergoid, Chemically Modified, Meadow Fescue Pollen Allergoid, Chemically Modified, Kentucky Blue Grass Pollen Allergoid, Chemically Modified, Velvet Grass Pollen Allergoid, Chemically Modified, Rye Grass Pollen Allergoid, Chemically Modified, Timothy Grass Pollen Allergoid, Chemically Modified"
886,"Phleum Pratense, Holcus Lanatus, Artemisia Vulgaris, Aluminium Hydroxide, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis, Secale Cereale"
887,"Aluminium Hydroxide, Birch Pollen Allergoid, Chemically Modified, Rye Pollen Allergoid, Chemically Modified, Orchard Grass Pollen Allergoid, Chemically Modified, Meadow Fescue Pollen Allergoid, Chemically Modified, Kentucky Blue Grass Pollen Allergoid, Chemically Modified, Velvet Grass Pollen Allergoid, Chemically Modified, Rye Grass Pollen Allergoid, Chemically Modified, Timothy Grass Pollen Allergoid, Chemically Modified"
888,"Betula, Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis, Secale Cereale"
889,"Aluminium Hydroxide, Rye Pollen Allergoid, Chemically Modified, Orchard Grass Pollen Allergoid, Chemically Modified, Meadow Fescue Pollen Allergoid, Chemically Modified, Kentucky Blue Grass Pollen Allergoid, Chemically Modified, Velvet Grass Pollen Allergoid, Chemically Modified, Rye Grass Pollen Allergoid, Chemically Modified, Plantain Pollen Allergoid, Chemically Modified, Timothy Grass Pollen Allergoid, Chemically Modified"
